Market Place,Crop Variety,Producer Min,Producer Max,Wholesale Min,Wholesale Max,Retail Min,Retail Max,Volume,Collection Date
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,6/26/2021
Dilla,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,6/26/2021
Woldia Gebeya,White Teff (Quintal),4485,4554,0,0,4554,4623,Under,6/29/2021
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,7/1/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4700,4900,Sufficient,7/1/2021
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,7/3/2021
Dilla,White Teff (Quintal),0,0,4500,4700,4600,4800,Sufficient,7/3/2021
Woldia Gebeya,White Teff (Quintal),4485,4554,0,0,4554,4623,Sufficient,7/6/2021
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,7/8/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4600,4850,Sufficient,7/8/2021
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,7/10/2021
Dilla,White Teff (Quintal),0,0,4450,5000,4600,5200,Sufficient,7/10/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,7/15/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4650,4850,Sufficient,7/15/2021
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,7/17/2021
Dilla,White Teff (Quintal),0,0,4800,4800,5000,5000,Sufficient,7/17/2021
Woldia Gebeya,White Teff (Quintal),4347,4416,0,0,4416,4485,Sufficient,7/20/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,7/22/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4700,4900,Sufficient,7/22/2021
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,7/24/2021
Dilla,White Teff (Quintal),0,0,4700,4900,4900,5000,Sufficient,7/24/2021
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,7/29/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4450,4550,4650,4900,Sufficient,7/29/2021
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,7/31/2021
Dilla,White Teff (Quintal),0,0,4650,4800,4750,5000,Sufficient,7/31/2021
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,8/5/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4450,4550,4600,4850,Sufficient,8/5/2021
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,8/7/2021
Dilla,White Teff (Quintal),0,0,4850,5050,5000,5200,Sufficient,8/7/2021
Adama City,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,8/12/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,0,0,4500,5000,Under,8/12/2021
Adama City,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,8/18/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4950,5000,5200,5300,Sufficient,8/19/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,8/21/2021
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,8/26/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,5000,5000,5200,5400,Sufficient,8/26/2021
Bonga,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,8/28/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4800,5000,5400,5500,Sufficient,9/2/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,9/4/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4700,5200,Sufficient,9/9/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4700,4700,5000,Sufficient,9/16/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,9/18/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Under,9/23/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4700,4700,5000,Sufficient,9/23/2021
Dilla,White Teff (Quintal),0,0,4900,4900,5000,5000,Sufficient,9/25/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,9/25/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4750,4750,5000,Sufficient,9/30/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,9/30/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,10/7/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4700,4700,5000,Sufficient,10/7/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Under,10/9/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,10/14/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4300,4500,4700,Sufficient,10/14/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,10/16/2021
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,10/21/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4500,4750,Sufficient,10/21/2021
Dilla,White Teff (Quintal),0,0,4450,4625,4600,4700,Sufficient,10/23/2021
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,10/23/2021
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,10/27/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4100,4300,4500,4700,Sufficient,10/28/2021
Dilla,White Teff (Quintal),0,0,4000,4500,4500,4700,Sufficient,10/30/2021
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,10/30/2021
Adama City,White Teff (Quintal),0,0,4200,4300,4400,4500,Over,11/4/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4350,4500,4750,Sufficient,11/4/2021
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,11/6/2021
Dilla,White Teff (Quintal),0,0,4300,4600,4500,4700,Sufficient,11/6/2021
Adama City,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,11/11/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4400,4700,4800,Sufficient,11/11/2021
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,11/13/2021
Dilla,White Teff (Quintal),0,0,4600,4650,4700,4700,Sufficient,11/13/2021
Adama City,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,11/18/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4450,4700,4800,Sufficient,11/18/2021
Bonga,White Teff (Quintal),0,0,4100,4200,4300,4400,Sufficient,11/20/2021
Dilla,White Teff (Quintal),0,0,4500,4600,4600,4700,Sufficient,11/20/2021
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,11/25/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4600,4800,Sufficient,11/25/2021
Bonga,White Teff (Quintal),0,0,4100,4200,4300,4400,Sufficient,11/27/2021
Dilla,White Teff (Quintal),0,0,4300,4600,4500,4700,Sufficient,11/27/2021
Adama City,White Teff (Quintal),0,0,4200,4300,4400,4500,Over,12/2/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4500,4500,4800,Sufficient,12/2/2021
Bonga,White Teff (Quintal),0,0,4000,4100,4200,4300,Sufficient,12/4/2021
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,4900,Sufficient,12/6/2021
Adama City,White Teff (Quintal),0,0,4300,4400,4500,4600,Under,12/9/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4500,4500,4800,Sufficient,12/9/2021
Dilla,White Teff (Quintal),0,0,4100,4500,4500,4700,Sufficient,12/11/2021
Bonga,White Teff (Quintal),0,0,4000,4100,4200,4300,Sufficient,12/11/2021
Hawassa ,White Teff (Quintal),0,0,4600,4700,4800,4900,Sufficient,12/13/2021
Adama City,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,12/16/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4100,4500,4300,4800,Sufficient,12/16/2021
Bonga,White Teff (Quintal),0,0,4000,4100,4200,4300,Sufficient,12/18/2021
Dilla,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,12/18/2021
Hawassa ,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,12/20/2021
Hawassa ,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,12/20/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4200,4500,4450,4700,Sufficient,12/23/2021
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,12/23/2021
Dilla,White Teff (Quintal),0,0,4300,4400,4600,4700,Sufficient,12/25/2021
Bonga,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,12/25/2021
Hawassa ,White Teff (Quintal),0,0,4750,4800,4850,4900,Sufficient,12/27/2021
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Over,12/30/2021
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4500,4800,Sufficient,12/30/2021
Bonga,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,1/1/2022
Dilla,White Teff (Quintal),0,0,4300,4500,4500,4600,Sufficient,1/1/2022
Bonga,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,1/1/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Over,1/6/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4550,4800,Sufficient,1/6/2022
Dilla,White Teff (Quintal),0,0,4600,4700,4700,4900,Sufficient,1/8/2022
Hawassa ,White Teff (Quintal),0,0,4650,4700,4750,4800,Sufficient,1/10/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4400,4800,Sufficient,1/13/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Over,1/13/2022
Bonga,White Teff (Quintal),0,0,4200,4300,4400,4500,Sufficient,1/15/2022
Dilla,White Teff (Quintal),0,0,4400,4500,4500,4700,Sufficient,1/15/2022
Hawassa ,White Teff (Quintal),0,0,4600,4650,4850,5000,Sufficient,1/17/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,1/20/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4400,4800,Sufficient,1/20/2022
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,1/22/2022
Dilla,White Teff (Quintal),0,0,4400,4500,4700,4900,Sufficient,1/22/2022
Hawassa ,White Teff (Quintal),0,0,4650,4700,4800,4850,Sufficient,1/24/2022
Woldia Gebeya,White Teff (Quintal),4692,4761,0,0,4900,5037,Sufficient,1/25/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Over,1/27/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4450,4800,Sufficient,1/27/2022
Dilla,White Teff (Quintal),0,0,4300,4500,4500,4800,Sufficient,1/29/2022
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,1/29/2022
Hawassa ,White Teff (Quintal),0,0,4600,4650,4700,4800,Sufficient,1/31/2022
Woldia Gebeya,White Teff (Quintal),4554,4692,0,0,4761,4830,Sufficient,2/1/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4450,4450,4750,Sufficient,2/3/2022
Dilla,White Teff (Quintal),0,0,4500,4600,4600,4800,Sufficient,2/5/2022
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,2/5/2022
Hawassa ,White Teff (Quintal),0,0,4600,4650,4700,4900,Sufficient,2/7/2022
Woldia Gebeya,White Teff (Quintal),4554,4692,0,0,4692,4830,Sufficient,2/8/2022
Adama City,White Teff (Quintal),0,0,4300,4400,4500,4600,Over,2/10/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4550,4500,4800,Sufficient,2/10/2022
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,2/12/2022
Dilla,White Teff (Quintal),0,0,4300,4400,4500,4700,Sufficient,2/12/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4900,4950,Sufficient,2/14/2022
Woldia Gebeya,White Teff (Quintal),4416,4485,0,0,4554,4692,Sufficient,2/15/2022
Adama City,White Teff (Quintal),0,0,4300,4400,4500,4600,Over,2/17/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4500,4400,4800,Sufficient,2/17/2022
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,2/19/2022
Dilla,White Teff (Quintal),0,0,4000,4500,4500,4700,Sufficient,2/19/2022
Hawassa ,White Teff (Quintal),0,0,4600,4650,4700,4850,Sufficient,2/21/2022
Woldia Gebeya,White Teff (Quintal),4416,4485,0,0,4554,4692,Sufficient,2/22/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4450,4800,Sufficient,2/24/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,2/24/2022
Dilla,White Teff (Quintal),0,0,4000,4300,4500,4600,Sufficient,2/26/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,2/26/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4900,4950,Sufficient,2/28/2022
Woldia Gebeya,White Teff (Quintal),4209,4347,0,0,4416,4554,Sufficient,3/1/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,3/3/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4500,4450,4800,Sufficient,3/3/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,3/5/2022
Dilla,White Teff (Quintal),0,0,4300,4500,4500,4800,Sufficient,3/5/2022
Hawassa ,White Teff (Quintal),0,0,4800,4850,5000,5050,Sufficient,3/7/2022
Woldia Gebeya,White Teff (Quintal),4278,4347,0,0,4416,4485,Sufficient,3/8/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,3/10/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4500,4450,4800,Sufficient,3/10/2022
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,3/12/2022
Dilla,White Teff (Quintal),0,0,4200,4600,4600,4800,Sufficient,3/12/2022
Hawassa ,White Teff (Quintal),0,0,4800,4850,5000,5050,Sufficient,3/14/2022
Woldia Gebeya,White Teff (Quintal),4416,4485,0,0,4485,4623,Sufficient,3/15/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4500,4500,4800,Sufficient,3/17/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,3/17/2022
Bonga,White Teff (Quintal),0,0,4300,4400,4500,4600,Sufficient,3/19/2022
Dilla,White Teff (Quintal),0,0,4500,4600,4600,4800,Sufficient,3/19/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4950,5000,Sufficient,3/21/2022
Woldia Gebeya,White Teff (Quintal),4416,4554,0,0,4554,4692,Sufficient,3/22/2022
Adama City,White Teff (Quintal),0,0,4400,4500,4650,4700,Sufficient,3/24/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4500,4500,4800,Sufficient,3/24/2022
Bonga,White Teff (Quintal),0,0,4400,4500,4600,4700,Sufficient,3/26/2022
Dilla,White Teff (Quintal),0,0,4300,4500,4600,4700,Sufficient,3/26/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4850,4900,Sufficient,3/28/2022
Woldia Gebeya,White Teff (Quintal),4416,4554,0,0,4554,4692,Sufficient,3/29/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,3/31/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4300,4500,4500,4800,Sufficient,3/31/2022
Dilla,White Teff (Quintal),0,0,4400,4600,4500,4800,Sufficient,4/2/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4850,4900,Sufficient,4/4/2022
Woldia Gebeya,White Teff (Quintal),4278,4347,0,0,4416,4485,Sufficient,4/5/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4350,4500,4500,4800,Sufficient,4/7/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/7/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/9/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/9/2022
Dilla,White Teff (Quintal),0,0,4400,4600,4500,4800,Sufficient,4/9/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4950,5000,Sufficient,4/11/2022
Woldia Gebeya,White Teff (Quintal),4278,4347,0,0,4416,4485,Sufficient,4/12/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/14/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4550,4850,Sufficient,4/14/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/16/2022
Dilla,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/16/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4950,5000,Sufficient,4/18/2022
Woldia Gebeya,White Teff (Quintal),4347,4416,0,0,4416,4554,Sufficient,4/19/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4600,4900,Sufficient,4/21/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/21/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4950,5000,Sufficient,4/25/2022
Woldia Gebeya,White Teff (Quintal),4278,4347,0,0,4416,4554,Sufficient,4/26/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4500,4600,4900,Sufficient,4/28/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/28/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,4/30/2022
Dilla,White Teff (Quintal),0,0,4500,4700,4700,4900,Sufficient,4/30/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4950,5000,Sufficient,5/2/2022
Woldia Gebeya,White Teff (Quintal),4416,4485,0,0,4485,4623,Sufficient,5/3/2022
Adama City,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,5/5/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4550,4600,4900,Sufficient,5/5/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,5/7/2022
Dilla,White Teff (Quintal),0,0,4500,4500,4700,4700,Sufficient,5/7/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,5000,5100,Sufficient,5/9/2022
Woldia Gebeya,White Teff (Quintal),4623,4692,0,0,4692,4830,Sufficient,5/10/2022
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,5/12/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4550,4600,4900,Sufficient,5/12/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,5/14/2022
Dilla,White Teff (Quintal),0,0,4600,4700,4700,4800,Sufficient,5/14/2022
Hawassa ,White Teff (Quintal),0,0,4750,4800,4800,5100,Sufficient,5/16/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,5037,5175,Sufficient,5/17/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4450,4550,4650,4900,Sufficient,5/19/2022
Adama City,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,5/19/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,5/21/2022
Dilla,White Teff (Quintal),0,0,4700,4800,4800,5000,Sufficient,5/21/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,5200,Sufficient,5/23/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5175,Sufficient,5/24/2022
Adama City,White Teff (Quintal),0,0,4800,4900,5000,5200,Sufficient,5/25/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4550,4650,4900,Sufficient,5/26/2022
Dilla,White Teff (Quintal),0,0,4800,4900,4900,5000,Sufficient,5/28/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,5100,Sufficient,5/30/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,4968,5106,Sufficient,5/31/2022
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,6/2/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4550,4650,4900,Sufficient,6/2/2022
Bonga,White Teff (Quintal),0,0,4500,4600,4700,4800,Sufficient,6/4/2022
Dilla,White Teff (Quintal),0,0,4600,4800,4800,5000,Sufficient,6/4/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,5200,Sufficient,6/6/2022
Woldia Gebeya,White Teff (Quintal),4761,4830,0,0,4830,4899,Sufficient,6/7/2022
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,6/9/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4400,4550,4650,4900,Sufficient,6/9/2022
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,6/11/2022
Dilla,White Teff (Quintal),0,0,4700,4700,5000,5000,Sufficient,6/11/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,5300,Sufficient,6/13/2022
Woldia Gebeya,White Teff (Quintal),4830,4965,0,0,4968,5037,Sufficient,6/14/2022
Adama City,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,6/16/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4450,4550,4650,5000,Sufficient,6/16/2022
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,6/18/2022
Dilla,White Teff (Quintal),0,0,4800,4900,4900,5000,Sufficient,6/18/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,5300,Sufficient,6/20/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,4968,5106,Sufficient,6/21/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4800,5500,Sufficient,6/23/2022
Adama City,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,6/23/2022
Dilla,White Teff (Quintal),0,0,4800,4900,4900,5000,Sufficient,6/25/2022
Hawassa ,White Teff (Quintal),0,0,4700,4750,4800,5300,Sufficient,6/27/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,4968,5106,Sufficient,6/28/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4700,4800,5500,Sufficient,6/30/2022
Dilla,White Teff (Quintal),0,0,4800,4900,4900,5000,Sufficient,7/2/2022
Hawassa ,White Teff (Quintal),0,0,4800,4850,4900,5200,Sufficient,7/4/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4650,4700,5200,Sufficient,7/7/2022
Dilla,White Teff (Quintal),0,0,4900,5000,5000,5100,Sufficient,7/9/2022
Hawassa ,White Teff (Quintal),0,0,4800,4850,5000,5300,Sufficient,7/11/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5175,Sufficient,7/12/2022
Adama City,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,7/14/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4500,4700,4700,5200,Sufficient,7/14/2022
Dilla,White Teff (Quintal),0,0,5100,5200,5200,5400,Sufficient,7/16/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,7/18/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,5037,5175,Sufficient,7/19/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,7/21/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4550,4700,4800,5200,Sufficient,7/21/2022
Dilla,White Teff (Quintal),0,0,5000,5100,5100,5200,Sufficient,7/23/2022
Bonga,White Teff (Quintal),0,0,4900,5000,5100,5200,Sufficient,7/23/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,7/25/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,5037,5175,Sufficient,7/26/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,7/28/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4550,4700,4800,5200,Sufficient,7/28/2022
Bonga,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,7/30/2022
Dilla,White Teff (Quintal),0,0,5000,5100,5100,5200,Sufficient,7/30/2022
Hawassa ,White Teff (Quintal),0,0,5000,5050,5100,5200,Sufficient,8/1/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5175,Sufficient,8/2/2022
Adama City,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,8/4/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/4/2022
Bonga,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,8/6/2022
Dilla,White Teff (Quintal),0,0,5000,5100,5100,5200,Sufficient,8/6/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5400,Sufficient,8/8/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,4968,5106,Sufficient,8/9/2022
Adama City,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,8/11/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/11/2022
Bonga,White Teff (Quintal),0,0,5300,5400,5400,5500,Sufficient,8/13/2022
Dilla,White Teff (Quintal),0,0,5000,5100,5100,5200,Sufficient,8/13/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5400,Sufficient,8/15/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5175,Sufficient,8/16/2022
Adama City,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,8/18/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/18/2022
Dilla,White Teff (Quintal),0,0,5000,5100,5100,5200,Sufficient,8/20/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,8/20/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,8/22/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,8/25/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/25/2022
Dilla,White Teff (Quintal),0,0,4750,5100,4800,5200,Sufficient,8/27/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,8/27/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,8/29/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/1/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,9/1/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/2/2022
Dilla,White Teff (Quintal),0,0,5100,5200,5200,5300,Sufficient,9/3/2022
Bonga,White Teff (Quintal),0,0,5300,5400,5500,5600,Sufficient,9/3/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5300,5500,Sufficient,9/5/2022
Adama City,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,9/7/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/8/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5500,Sufficient,9/12/2022
